# skill-design entry index — grep this before reading a module
# id	file	title	topic	tags
ct-002	lore/13-colour-theory.jsonl	Colour Harmonies — Relationships That Work	colour-wheel-harmonies	colour-harmony,complementary,analogous,monochromatic,colour-wheel
ct-003	lore/13-colour-theory.jsonl	Colour Temperature — Warm, Cool, and Neutral	colour-temperature	colour-temperature,warm,cool,neutral,perception,UI-application
ct-004	lore/13-colour-theory.jsonl	Colour Contrast for Accessibility and Readability	colour-contrast-accessibility	contrast,wcag,accessibility,colour-blindness,readability
ct-005	lore/13-colour-theory.jsonl	Simultaneous Contrast — How Colours Change Each Other	colour-perception-simultaneous-contrast	simultaneous-contrast,colour-perception,context,dark-mode,colour-evaluation
ct-006	lore/13-colour-theory.jsonl	Colour Psychology — What Each Hue Communicates	colour-psychology-by-hue	colour-psychology,hue,brand,emotion,culture,communication
ct-007	lore/13-colour-theory.jsonl	Colour Systems — Primitives, Semantics, and Components	colour-in-design-systems	colour-system,design-tokens,semantic,primitive,dark-mode,white-label
ct-008	lore/13-colour-theory.jsonl	Building a UI Colour Palette — Steps and Principles	colour-palette-construction	palette-construction,colour-scale,semantic-colour,surface,wcag
ct-009	lore/13-colour-theory.jsonl	Colour in Dark Mode — More Than Just Inversion	colour-dark-mode	dark-mode,colour,surface-elevation,saturation,tokens,material-design,apple-hig
ct-010	lore/13-colour-theory.jsonl	Colour and Light — Physical Principles Applied to UI	colour-and-light	light,colour-physics,shadows,elevation,neumorphism,realism
ct-011	lore/13-colour-theory.jsonl	Colour in Branding — Owning a Colour	colour-branding	branding,colour,recognition,brand-identity,cadence,60-30-10
ct-012	lore/13-colour-theory.jsonl	Colour Across Cultures — Global UI Considerations	colour-cultural-context	culture,colour,globalisation,localisation,international,accessibility
bd-001	lore/14-behavioural-design.jsonl	Mental Models — Designing for What Users Already Know	mental-models	mental-models,cognitive-psychology,ux,learning-curve,familiarity
bd-002	lore/14-behavioural-design.jsonl	Cognitive Load — The Brain's Processing Budget	cognitive-load	cognitive-load,decision-fatigue,progressive-disclosure,ux,simplicity
bd-003	lore/14-behavioural-design.jsonl	Hick's Law — Fewer Choices, Faster Decisions	hicks-law	hicks-law,decision-making,navigation,choices,cognitive-load,ux-laws
bd-004	lore/14-behavioural-design.jsonl	Fitts's Law — Size and Distance Define Click Effort	fitts-law	fitts-law,touch-target,click-area,interaction,mobile,ux-laws
bd-005	lore/14-behavioural-design.jsonl	Jakob's Law — Users Spend Most Time on Other Sites	jakobs-law	jakobs-law,convention,patterns,familiarity,ux-laws,learning-cost
bd-006	lore/14-behavioural-design.jsonl	Miller's Law — Working Memory Has a Limit	millers-law	millers-law,working-memory,chunking,cognitive-load,information-architecture,ux-laws
bd-007	lore/14-behavioural-design.jsonl	Anchoring Bias — The First Number Wins	anchoring-bias	anchoring,cognitive-bias,pricing,persuasion,ux,psychology
bd-008	lore/14-behavioural-design.jsonl	Peak-End Rule — Memory is Not an Average	peak-end-rule	peak-end-rule,memory,kahneman,emotional-design,success-states,onboarding
bd-009	lore/14-behavioural-design.jsonl	Endowment Effect — Ownership Increases Perceived Value	endowment-effect	endowment-effect,ownership,onboarding,conversion,retention,behavioural-design
bd-010	lore/14-behavioural-design.jsonl	Variable Reward Schedules — The Slot Machine Pattern	variable-rewards	variable-rewards,engagement,dark-patterns,ethics,skinner,habit-design
bd-011	lore/14-behavioural-design.jsonl	Dark Patterns — Design That Works Against Users	dark-patterns	dark-patterns,ethics,deception,manipulation,UX,legal,brignull
bd-012	lore/14-behavioural-design.jsonl	Ethical Nudges — Designing for Better Decisions	behavioural-design-nudges	nudge-theory,defaults,behavioural-design,ethics,social-proof,decision-architecture
bd-013	lore/14-behavioural-design.jsonl	Emotional Design — Norman's Three Levels	emotional-design	emotional-design,don-norman,visceral,behavioural,reflective,brand-loyalty
ah-001	lore/15-art-history-part1.jsonl	Renaissance (1400–1600) — Harmony, Proportion, and the Golden Ratio	renaissance	renaissance,golden-ratio,composition,perspective,history,art-influence
ah-002	lore/15-art-history-part1.jsonl	Baroque (1600–1750) — Drama, Contrast, and Emotional Intensity	baroque	baroque,contrast,drama,luxury,dark-mode,history,art-influence
ah-003	lore/15-art-history-part1.jsonl	Art Nouveau (1890–1910) — Organic Lines and Nature as Ornament	art-nouveau	art-nouveau,organic,botanical,curves,decoration,mucha,wellness-brand,history
ah-004	lore/15-art-history-part1.jsonl	Bauhaus (1919–1933) — The DNA of Modern UI Design	bauhaus	bauhaus,modernism,flat-design,grid,typography,history,ui-foundations,fundamental
ah-005	lore/15-art-history-part1.jsonl	De Stijl & Constructivism (1917–1930) — The Geometry of Purpose	de-stijl-constructivism	de-stijl,constructivism,mondrian,grid,geometry,history,editorial,layout
ah-006	lore/15-art-history-part1.jsonl	Art Deco (1920s–1930s) — Luxury, Geometry, and Glamour	art-deco	art-deco,luxury,geometry,gold,gatsby,branding,glamour,history
ah-007	lore/15-art-history-part1.jsonl	Swiss International Style (1950s–) — The Grammar of Modern Typography	swiss-international-style	swiss-style,international-typography,helvetica,grid,modernism,wayfinding,history,fundamental
ah-008	lore/15-art-history-part1.jsonl	Pop Art (1950s–1960s) — Consumer Culture as Visual Language	pop-art	pop-art,warhol,lichtenstein,bold,flat,consumer,illustration,history
ah-009	lore/15-art-history-part1.jsonl	Surrealism (1920s–1940s) — Dreamlogic in Visual Communication	surrealism	surrealism,dali,magritte,dreamlike,illustration,editorial,disruptive-brand,history
ah-010	lore/15-art-history-part1.jsonl	Atomic Age & Space Age (1945–1970) — Optimism in the Future	atomic-space-age	atomic-age,space-age,retro,midcentury,googie,nostalgia,vintage-branding,history
ah-011	lore/15-art-history-part1.jsonl	Psychedelic / Acid Art (1960s–1970s) — Perception Pushed to Breaking Point	psychedelic-acid	psychedelic,acid,60s,70s,counterculture,saturated,festival,streetwear,history
ah-012	lore/15-art-history-part1.jsonl	1970s Design Aesthetic — Warmth, Organic Forms, and Folk Revival	70s-styles	70s,retro,earth-tones,organic,folk,wellness,cooper-black,nostalgia,history
ah-013	lore/15-art-history-part1.jsonl	Punk / Zine Culture (1976–1980s) — Anti-Design as Design	punk-zine	punk,zine,diy,anti-design,brutalism,streetwear,independent,history
ah-014	lore/15-art-history-part1.jsonl	Memphis Group (1981–1988) — Joyful Geometric Chaos	memphis-group	memphis,postmodern,geometric,bold,sottsass,pattern,spotify,history,revival
ah-015	lore/15-art-history-part1.jsonl	Hyperrealism — More Real Than a Photograph	hyperrealism	hyperrealism,3d,rendering,product-photography,luxury,realism,apple,history
ah-016	lore/15-art-history-part1.jsonl	Grunge / 90s Digital Aesthetic — Beautiful Imperfection	grunge-90s	grunge,90s,david-carson,grain,texture,imperfection,lo-fi,history,revival
ah-017	lore/15-art-history-part2.jsonl	Manga & Anime Aesthetics — Japanese Visual Storytelling	manga-anime	manga,anime,japanese,illustration,mascot,character-design,ghibli,history
ah-018	lore/15-art-history-part2.jsonl	Kawaii Culture — The Design Power of Cute	kawaii	kawaii,cute,japanese,sanrio,murakami,mascot,rounded,brand-character,history
ah-019	lore/15-art-history-part2.jsonl	Yami Kawaii — The Dark Side of Cute	yami-kawaii-dark-cute	yami-kawaii,dark-cute,mental-health,japanese,harajuku,contrast,aesthetic,illustration
ah-020	lore/15-art-history-part2.jsonl	Vaporwave — Internet Nostalgia as Visual Philosophy	vaporwave	vaporwave,synthwave,retrowave,nostalgia,80s,japanese,neon,gradient,digital-culture
ah-021	lore/15-art-history-part2.jsonl	Cyberpunk — High Tech, Low Life as Aesthetic	cyberpunk	cyberpunk,blade-runner,neon,dark,futurism,gaming,tech-brand,aesthetic,history
ah-022	lore/15-art-history-part2.jsonl	Pixel Art — Constraint as Aesthetic	pixel-art	pixel-art,retro-gaming,8-bit,16-bit,dithering,indie-games,nostalgia,constraint
ah-023	lore/15-art-history-part2.jsonl	Glitch Art — Corruption as Beauty	glitch-art	glitch-art,digital-error,chromatic-aberration,vhs,distortion,hyperpop,aesthetic,history
ah-024	lore/15-art-history-part2.jsonl	Skeuomorphism — When Digital Pretended to Be Physical	skeuomorphism	skeuomorphism,apple,ios,physical-metaphor,history,ui-evolution,mental-models
ah-025	lore/15-art-history-part2.jsonl	Flat Design — The Skeuomorphism Backlash	flat-design	flat-design,metro,ios7,material-design,history,ui-evolution,reaction
ah-026	lore/15-art-history-part2.jsonl	Material Design — Google's Physics-Based System	material-design	material-design,google,design-system,elevation,motion,android,history,fundamental
ah-027	lore/15-art-history-part2.jsonl	Neumorphism — The Beautiful Dead End	neumorphism	neumorphism,soft-ui,failure,contrast,accessibility,ui-evolution,history,lesson
ah-028	lore/15-art-history-part2.jsonl	Glassmorphism — Frosted Glass and the Depth Layer	glassmorphism	glassmorphism,frosted-glass,backdrop-blur,apple,depth,premium,ui-trend
ah-029	lore/15-art-history-part2.jsonl	Web Brutalism — Raw, Honest, and Anti-Polished	brutalism-web	brutalism,anti-design,raw,typography,web-design,authenticity,editorial
ah-030	lore/15-art-history-part2.jsonl	Minimalism — The Discipline of Subtraction	minimalism	minimalism,dieter-rams,braun,apple,whitespace,philosophy,subtraction,fundamental
ah-031	lore/15-art-history-part2.jsonl	Retrowave / Synthwave — The 80s Future That Never Was	retrowave-synthwave	retrowave,synthwave,80s,neon,grid,nostalgia,gaming,music,lo-fi
ah-032	lore/15-art-history-part2.jsonl	Contemporary Japanese Digital Aesthetics — Showa Revival and Solarpunk	japanese-new-styles	japanese,showa,city-pop,solarpunk,ghibli,contemporary,mori-girl,aesthetic
ah-033	lore/15-art-history-part2.jsonl	Maximalism — More Is More	maximalism	maximalism,abundance,decoration,spotify,editorial,illustration,gen-z,pattern
ah-034	lore/15-art-history-part2.jsonl	3D Illustration — The Dominant Digital Visual Trend	3d-illustration-trend	3d-illustration,blender,soft-3d,claymation,saas,trend,character-design,motion
ah-035	lore/15-art-history-part2.jsonl	Neo-Brutalism (Digital) — Bold, Honest, Designed Rawness	neo-brutalism	neo-brutalism,bold,outlines,shadow,fintech,developer-tools,linear,current-trend
ah-036	lore/15-art-history-part2.jsonl	Bento Grid Layout — The Current UI Trend	bento-grid	bento-grid,layout,apple,marketing,modular,current-trend,figma
ah-037	lore/15-art-history-part2.jsonl	Biophilic / Organic Design — Nature-Informed UI	biophilic-organic	biophilic,organic,nature,wellness,sustainable,botanical,texture,current-trend
ah-038	lore/15-art-history-part2.jsonl	How to Apply Art History to UI Design Decisions	applying-art-history	art-history,application,framework,brand-identity,emotional-design,synthesis,fundamental
dr-001	lore/16-design-research.jsonl	Affinity Diagrams — Bottom-Up Qualitative Synthesis	affinity-diagram	affinity-diagram,synthesis,qualitative,research,themes,clustering
dr-002	lore/16-design-research.jsonl	Card Sort Analysis — Informing Information Architecture	card-sort-analysis	card-sort,information-architecture,navigation,mental-models,ux-research
dr-003	lore/16-design-research.jsonl	Diary Studies — Longitudinal Behaviour in Context	diary-study	diary-study,longitudinal,context,behaviour,ux-research,ethnography
dr-004	lore/16-design-research.jsonl	Empathy Maps — Externalising User Understanding	empathy-map	empathy-map,synthesis,collaboration,user-understanding,dave-gray
dr-005	lore/16-design-research.jsonl	User Interview Scripts — Structured Qualitative Conversations	interview-script	interview,qualitative,research,script,probing,ux-research
dr-006	lore/16-design-research.jsonl	Jobs-to-Be-Done — Motivation-Centred Design	jobs-to-be-done	jtbd,jobs-to-be-done,motivation,christensen,ulwick,product-strategy
dr-007	lore/16-design-research.jsonl	Journey Maps — End-to-End Experience Visualisation	journey-map	journey-map,experience,touchpoints,emotions,stages,ux-research
dr-008	lore/16-design-research.jsonl	Interview Synthesis — From Transcript to Actionable Insights	interview-synthesis	synthesis,interview,analysis,insights,quotes,ux-research
dr-009	lore/16-design-research.jsonl	Usability Test Plans — Measuring Design Effectiveness	usability-test-plan	usability-testing,test-plan,metrics,tasks,facilitation,ux-research
dr-010	lore/16-design-research.jsonl	User Personas — Research-Grounded Archetypes	user-persona	persona,user-research,archetypes,alan-cooper,behavioural-patterns,segmentation
us-001	lore/17-ux-strategy.jsonl	Competitive Analysis — Systematic UX Benchmarking	competitive-analysis	competitive-analysis,benchmarking,ux-strategy,feature-matrix,opportunity-map
us-002	lore/17-ux-strategy.jsonl	Design Briefs — Defining the Problem Space	design-brief	design-brief,problem-definition,scope,constraints,project-planning,ux-strategy
us-003	lore/17-ux-strategy.jsonl	Design Principles — Decision-Making Guardrails	design-principles	design-principles,decision-making,values,trade-offs,team-alignment,ux-strategy
us-004	lore/17-ux-strategy.jsonl	Experience Maps — Systems-Level UX Visualisation	experience-map	experience-map,ecosystem,touchpoints,channels,omnichannel,service-design
us-005	lore/17-ux-strategy.jsonl	UX Metrics — Connecting Design to Measurable Outcomes	ux-metrics	metrics,kpis,heart-framework,measurement,sus,nps,ux-strategy
us-006	lore/17-ux-strategy.jsonl	North Star Vision — Inspiring Alignment Through Future State	north-star-vision	north-star,vision,strategy,alignment,pillars,long-term,ux-strategy
us-007	lore/17-ux-strategy.jsonl	Opportunity Frameworks — Prioritising Design Investments	opportunity-framework	opportunity,prioritisation,rice,kano,impact-effort,roadmap,ux-strategy
us-008	lore/17-ux-strategy.jsonl	Stakeholder Alignment — Navigating Influence and Decisions	stakeholder-alignment	stakeholders,alignment,raci,communication,decision-framework,ux-strategy
ix-001	lore/18-interaction-design.jsonl	UI Animation Principles — Purposeful Motion Design	animation-principles	animation,motion,easing,duration,performance,prefers-reduced-motion,interaction-design
ix-002	lore/18-interaction-design.jsonl	Error Handling UX — Prevention, Detection, Recovery	error-handling-ux	error-handling,validation,recovery,error-messages,forms,ux-patterns,interaction-design
ix-003	lore/18-interaction-design.jsonl	System Feedback Patterns — Keeping Users Informed	feedback-patterns	feedback,confirmation,toast,notifications,status,acknowledgement,interaction-design
ix-004	lore/18-interaction-design.jsonl	Gesture Patterns — Touch and Pointer Interaction Design	gesture-patterns	gestures,touch,swipe,pinch,drag,mobile,accessibility,interaction-design
ix-005	lore/18-interaction-design.jsonl	Loading States — Perceived Performance Design	loading-states	loading,skeleton,progressive,optimistic-ui,perceived-performance,interaction-design
ix-006	lore/18-interaction-design.jsonl	Micro-Interaction Specification — Trigger, Rules, Feedback, Loops	micro-interaction-spec	micro-interactions,trigger,feedback,dan-saffer,specification,interaction-design
ix-007	lore/18-interaction-design.jsonl	State Machines — Modelling Predictable UI Behaviour	state-machine	state-machine,states,transitions,xstate,finite-state,predictability,interaction-design
pt-001	lore/19-prototyping-testing.jsonl	A/B Test Design — Rigorous Design Experimentation	ab-test-design	ab-testing,experimentation,hypothesis,statistics,metrics,prototyping-testing
pt-002	lore/19-prototyping-testing.jsonl	Accessibility Testing — Systematic Assistive Technology Evaluation	accessibility-test-plan	accessibility,wcag,screen-reader,assistive-technology,voiceover,nvda,prototyping-testing
pt-003	lore/19-prototyping-testing.jsonl	Click Tests — Measuring Navigation Findability	click-test	click-test,first-click,navigation,findability,heat-map,prototyping-testing
pt-004	lore/19-prototyping-testing.jsonl	Heuristic Evaluation — Expert Review Against Nielsen's 10	heuristic-evaluation	heuristic-evaluation,nielsen,usability,expert-review,severity,prototyping-testing
pt-005	lore/19-prototyping-testing.jsonl	Prototype Strategy — Matching Fidelity to the Question	prototype-strategy	prototyping,fidelity,wireframes,mockups,wizard-of-oz,prototyping-testing
pt-006	lore/19-prototyping-testing.jsonl	Test Scenarios — Revealing Genuine User Behaviour	test-scenario	test-scenarios,usability,tasks,observation,facilitation,prototyping-testing
pt-007	lore/19-prototyping-testing.jsonl	User Flow Diagrams — Mapping Paths and Decisions	user-flow-diagram	user-flow,flow-diagram,decision-tree,happy-path,error-path,prototyping-testing
pt-008	lore/19-prototyping-testing.jsonl	Wireframe Specifications — Content Priority and Behaviour	wireframe-spec	wireframes,specification,content-priority,annotation,responsive,prototyping-testing
do-001	lore/20-design-ops.jsonl	Design Critique — Structured Feedback for Better Work	design-critique	critique,feedback,design-review,collaboration,team,design-ops
do-002	lore/20-design-ops.jsonl	Design QA Checklist — Verifying Implementation Accuracy	design-qa-checklist	qa,checklist,implementation,verification,cross-platform,design-ops
do-003	lore/20-design-ops.jsonl	Design Review Process — Quality Gates Without Bottlenecks	design-review-process	review-process,gates,quality,approval,workflow,design-ops
do-004	lore/20-design-ops.jsonl	Design Sprints — Challenge to Tested Prototype in Five Days	design-sprint	design-sprint,jake-knapp,google-ventures,prototype,testing,rapid,design-ops
do-005	lore/20-design-ops.jsonl	Developer Handoff — Complete Implementation Specifications	handoff-spec	handoff,developer,specification,tokens,responsive,accessibility,design-ops
do-006	lore/20-design-ops.jsonl	Design Team Workflows — Rituals, Tools, and Collaboration	team-workflow	workflow,rituals,collaboration,tools,team,process,design-ops
do-007	lore/20-design-ops.jsonl	Design Version Control — Files, Libraries, and Tokens	version-control-design	version-control,semantic-versioning,branching,changelog,libraries,design-ops
dt-001	lore/21-designer-toolkit.jsonl	Design Case Studies — Portfolio Storytelling	case-study	case-study,portfolio,storytelling,impact,process,designer-toolkit
dt-002	lore/21-designer-toolkit.jsonl	Design Rationale — Connecting Decisions to Evidence	design-rationale	rationale,decision-making,documentation,evidence,trade-offs,designer-toolkit
dt-003	lore/21-designer-toolkit.jsonl	Design System Adoption — Driving Consistent Usage	design-system-adoption	design-system,adoption,migration,documentation,governance,designer-toolkit
dt-004	lore/21-designer-toolkit.jsonl	Design Token Audit — Consistency and Coverage Analysis	design-token-audit	token-audit,design-tokens,consistency,coverage,lint,designer-toolkit
dt-005	lore/21-designer-toolkit.jsonl	Design Presentations — Communicating and Persuading	presentation-deck	presentation,communication,stakeholders,persuasion,storytelling,designer-toolkit
dt-006	lore/21-designer-toolkit.jsonl	UX Writing — Interface Copy That Guides Users	ux-writing	ux-writing,microcopy,error-messages,empty-states,cta,voice-tone,designer-toolkit
dt-007	lore/21-designer-toolkit.jsonl	Data Visualisation — Chart Selection and Accessible Design	data-visualization	data-visualization,charts,tufte,colour,accessibility,responsive,designer-toolkit
dt-008	lore/21-designer-toolkit.jsonl	Illustration Style Systems — Visual Language and Rules	illustration-style	illustration,style-guide,visual-language,character-design,consistency,designer-toolkit
dt-009	lore/21-designer-toolkit.jsonl	Visual Hierarchy — Guiding Attention Through Design	visual-hierarchy	visual-hierarchy,attention,contrast,spacing,weight,scanning,designer-toolkit
